,Trafic des entrants (*) par station pour l'ensemble de l'année 2011,,,,,,,,,,
,,,,,,,,,,,
,Rang,Réseau,Station,Trafic,Ligne de correspondances RATP,,,,,Ville,Arrondissement pour Paris
,88,Métro,CHATEAU DE VINCENNES,4 858 849,1,0,0,0,0,Vincennes,
,89,Métro,CHATEAU D'EAU,4 842 822,4,0,0,0,0,Paris,10
,90,Métro,PORTE DE MONTREUIL,4 822 893,9,0,0,0,0,Paris,20
,91,Métro,PORTE DE BAGNOLET,4 751 655,3,0,0,0,0,Paris,20
,92,Métro,GLACIERE,4 739 497,6,0,0,0,0,Paris,13
,93,Métro,PORTE DE VANVES,4 715 395,13,0,0,0,0,Paris,14
,94,Métro,PEREIRE,4 678 888,3,0,0,0,0,Paris,17
,95,Métro,PLAISANCE,4 645 997,13,0,0,0,0,Paris,14
,96,Métro,MAIRIE DES LILAS,4 602 681,11,0,0,0,0,Les Lilas,
,97,Métro,COLONEL FABIEN,4 554 566,2,0,0,0,0,Paris,10
,98,Métro,SAINT-GERMAIN DES PRES,4 548 167,4,0,0,0,0,Paris,06
,99,Métro,GUY MOQUET,4 524 101,13,0,0,0,0,Paris,17
,100,Métro,LAUMIERE,4 518 075,5,0,0,0,0,Paris,19
,101,Métro,CHAMPS-ELYSEES-CLEMENCEAU,4 502 691,1,13,0,0,0,Paris,08
,102,Métro,LE KREMLIN-BICETRE,4 492 364,7,0,0,0,0,Kremlin-Bicêtre,
,103,Métro,RAMBUTEAU,4 491 306,11,0,0,0,0,Paris,03
,104,Métro,PORTE DE PANTIN,4 477 959,5,0,0,0,0,Paris,19
,105,Métro,ECOLE MILITAIRE,4 403 029,8,0,0,0,0,Paris,07
,106,Métro,JULES JOFFRIN,4 384 318,12,0,0,0,0,Paris,18
,107,Métro,PORTE DE VINCENNES,4 363 767,1,0,0,0,0,Paris,12
,108,Métro,PONT DE SEVRES,4 352 829,9,0,0,0,0,Boulogne Billancourt,
,109,Métro,DENFERT-ROCHEREAU,4 335 086,4,6,0,0,0,Paris,14
,110,Métro,ROBESPIERRE,4 317 097,9,0,0,0,0,Montreuil,
,111,Métro,MENILMONTANT,4 294 888,2,0,0,0,0,Paris,11
,112,Métro,BALARD,4 263 152,8,0,0,0,0,Paris,15
,113,Métro,BLANCHE,4 252 071,2,0,0,0,0,Paris,09
,114,Métro,OBERKAMPF,4 198 870,5,9,0,0,0,Paris,11
,115,Métro,MAIRIE D'ISSY,4 194 027,12,0,0,0,0,Issy Les Moulineaux,
,116,Métro,PORTE DE CLICHY,4 156 619,13,0,0,0,0,Paris,17
,117,Métro,LA MUETTE,4 112 862,9,0,0,0,0,Paris,16
,118,Métro,JUSSIEU,4 080 680,7,10,0,0,0,Paris,05
,119,Métro,ALMA-MARCEAU,4 080 301,9,0,0,0,0,Paris,08
,120,Métro,VICTOR HUGO,3 966 843,2,0,0,0,0,Paris,16
,121,Métro,TERNES,3 930 362,2,0,0,0,0,Paris,17
,122,Métro,ALEXANDRE DUMAS,3 926 266,2,0,0,0,0,Paris,11
,123,Métro,CHARONNE,3 924 516,9,0,0,0,0,Paris,12
,124,Métro,PASSY,3 918 954,6,0,0,0,0,Paris,16
,125,Métro,MALAKOFF-PLATEAU DE VANVES,3 912 036,13,0,0,0,0,Malakoff,
,126,Métro,PORTE DES LILAS,3 899 020,3bis,11,0,0,0,Paris,20
,127,Métro,CHARLES MICHELS,3 892 728,10,0,0,0,0,Paris,15
,128,Métro,OURCQ,3 887 042,5,0,0,0,0,Paris,19
,129,Métro,ARTS ET METIERS,3 859 066,3,11,0,0,0,Paris,03
,130,Métro,DUPLEIX,3 855 503,6,0,0,0,0,Paris,15
,131,Métro,VAUGIRARD,3 853 128,12,0,0,0,0,Paris,15
,132,Métro,LES GOBELINS,3 830 231,7,0,0,0,0,Paris,13
,133,Métro,LEDRU-ROLLIN,3 829 461,8,0,0,0,0,Paris,12
,134,Métro,PORTE DE SAINT-OUEN,3 814 464,13,0,0,0,0,Paris,17
,135,Métro,CENSIER-DAUBENTON,3 766 777,7,0,0,0,0,Paris,06
,136,Métro,BOULOGNE-JEAN JAURES,3 748 047,10,0,0,0,0,Boulogne Billancourt,
,137,Métro,MAIRIE DE SAINT-OUEN,3 732 408,13,0,0,0,0,Saint Ouen,
,138,Métro,ANATOLE FRANCE,3 702 732,3,0,0,0,0,Levallois-Perret,
,139,Métro,CADET,3 650 405,7,0,0,0,0,Paris,09
,140,Métro,GONCOURT,3 648 533,11,0,0,0,0,Paris,11
,141,Métro,EGLISE DE PANTIN,3 632 300,5,0,0,0,0,Pantin,
,142,Métro,TOLBIAC,3 612 890,7,0,0,0,0,Paris,13
,143,Métro,MARX DORMOY,3 586 107,12,0,0,0,0,Paris,18
,144,Métro,POISSONNIERE,3 570 062,7,0,0,0,0,Paris,10
,145,Métro,PORTE DE CHAMPERRET,3 559 682,3,0,0,0,0,Paris,17
,146,Métro,SAINT-DENIS-PORTE DE PARIS,3 517 853,13,0,0,0,0,Saint Denis,
